"dataset","method","descriptor","testset","true_or_y_scrambled_labels_used","train_test_split","cv_split","accuracy","balanced_accuracy","recall","precision","AU_Prec_Rec_Curve","ROC_AUC","MCC","X","specificity","dataset_readable"
"MCLCNC","SVM","PT","CV","1","1","3",0.689075630252101,0.695991432068543,0.671052631578947,0.80952380952381,0.846693584639659,0.751835985312117,0.377262655696411,NA,NA,"DILIrank"
"MCLCNC","RF","PT","CV","1","1","4",0.73728813559322,0.674263565891473,0.906666666666667,0.739130434782609,0.835957168794285,0.789147286821705,0.404688500776274,NA,NA,"DILIrank"
"MCLCNC","SVM","PT","CV","1","1","4",0.745762711864407,0.72062015503876,0.813333333333333,0.792207792207792,0.875060037587649,0.803100775193798,0.4459670267254,NA,NA,"DILIrank"
"MCLCNC","RF","PT","CV","1","1","5",0.771186440677966,0.704941400063351,0.922077922077922,0.771739130434783,0.878650196933451,0.799493189737092,0.470886671354348,NA,NA,"DILIrank"
"MCLCNC","SVM","PT","CV","1","1","5",0.686440677966102,0.662812796959138,0.74025974025974,0.77027027027027,0.847312173960988,0.749445676274945,0.320636991994267,NA,NA,"DILIrank"
"MCLCNC","RF","PT","CV","1","2","1",0.705882352941177,0.633414932680539,0.894736842105263,0.715789473684211,0.857500572682596,0.765299877600979,0.319453784507778,NA,NA,"DILIrank"
"MCLCNC","SVM","PT","CV","1","2","1",0.65546218487395,0.629283965728274,0.723684210526316,0.733333333333333,0.826881449136997,0.714504283965728,0.257311214750933,NA,NA,"DILIrank"
"MCLCNC","RF","PT","CV","1","2","2",0.680672268907563,0.588649155722326,0.884615384615385,0.704081632653061,0.826723769228473,0.699499687304565,0.221014691750221,NA,NA,"DILIrank"
"MCLCNC","SVM","PT","CV","1","2","2",0.739495798319328,0.708724202626642,0.807692307692308,0.79746835443038,0.820814664232635,0.74484052532833,0.419950879064375,NA,NA,"DILIrank"
"MCLCNC","RF","PT","CV","1","2","3",0.677966101694915,0.623464373464373,0.837837837837838,0.704545454545455,0.789753517664318,0.696867321867322,0.274228057415274,NA,NA,"DILIrank"
"MCLCNC","SVM","PT","CV","1","2","3",0.703389830508475,0.722051597051597,0.648648648648649,0.842105263157895,0.847173564565683,0.792997542997543,0.429757781928768,NA,NA,"DILIrank"
"MCLCNC","RF","PT","CV","1","2","4",0.703389830508475,0.617307692307692,0.884615384615385,0.726315789473684,0.820205188082593,0.741346153846154,0.280354843426515,NA,NA,"DILIrank"
"MCLCNC","SVM","PT","CV","1","2","4",0.73728813559322,0.709935897435897,0.794871794871795,0.805194805194805,0.848960439285773,0.774038461538462,0.417404097157349,NA,NA,"DILIrank"
"MCLCNC","RF","PT","CV","1","2","5",0.720338983050847,0.619449225473322,0.867469879518072,0.765957446808511,0.834721480757466,0.705335628227195,0.271092095390209,NA,NA,"DILIrank"
"MCLCNC","SVM","PT","CV","1","2","5",0.669491525423729,0.616351118760757,0.746987951807229,0.775,0.812631423428413,0.653012048192771,0.227476656237676,NA,NA,"DILIrank"
"MCLCNC","RF","PT","CV","1","3","1",0.722689075630252,0.651621787025704,0.907894736842105,0.726315789473684,0.793246330052228,0.711750305997552,0.363048968402761,NA,NA,"DILIrank"
"MCLCNC","SVM","PT","CV","1","3","1",0.621848739495798,0.587821297429621,0.710526315789474,0.701298701298701,0.746976865700792,0.634332925336597,0.176563472138581,NA,NA,"DILIrank"
"MCLCNC","RF","PT","CV","1","3","2",0.747899159663866,0.600395114942529,0.919540229885058,0.776699029126214,0.849209711114362,0.684985632183908,0.260974809196291,NA,NA,"DILIrank"
"MCLCNC","SVM","PT","CV","1","3","2",0.73109243697479,0.677801724137931,0.793103448275862,0.831325301204819,0.875624581932395,0.739942528735632,0.343249791856415,NA,NA,"DILIrank"
"MCLCNC","RF","PT","CV","1","3","3",0.711864406779661,0.628618421052632,0.8625,0.75,0.843624462654224,0.718421052631579,0.289994241182525,NA,NA,"DILIrank"
"MCLCNC","SVM","PT","CV","1","3","3",0.661016949152542,0.667105263157895,0.65,0.8125,0.855865964801443,0.73125,0.31345128114752,NA,NA,"DILIrank"
"MCLCNC","RF","PT","CV","1","3","4",0.677966101694915,0.650932400932401,0.878787878787879,0.659090909090909,0.855808161836109,0.77972027972028,0.344178828788668,NA,NA,"DILIrank"
"MCLCNC","SVM","PT","CV","1","3","4",0.745762711864407,0.74009324009324,0.787878787878788,0.764705882352941,0.861648600381962,0.814685314685315,0.482440889200678,NA,NA,"DILIrank"
"MCLCNC","RF","PT","CV","1","3","5",0.720338983050847,0.614144736842105,0.9125,0.737373737373737,0.850211911398633,0.715460526315789,0.290220630235281,NA,NA,"DILIrank"
"MCLCNC","SVM","PT","CV","1","3","5",0.720338983050847,0.669407894736842,0.8125,0.783132530120482,0.894840811945337,0.798355263157895,0.346599047226044,NA,NA,"DILIrank"
"MCLCNC","RF","PT","CV","1","4","1",0.747899159663866,0.578812316715542,0.931818181818182,0.773584905660377,0.876691180190177,0.765029325513197,0.221779634701184,NA,NA,"DILIrank"
"MCLCNC","SVM","PT","CV","1","4","1",0.823529411764706,0.807551319648094,0.840909090909091,0.91358024691358,0.931357597758102,0.861803519061584,0.57907586656624,NA,NA,"DILIrank"
"MCLCNC","RF","PT","CV","1","4","2",0.697478991596639,0.633181818181818,0.88,0.709677419354839,0.795160089848988,0.704848484848485,0.31117432551822,NA,NA,"DILIrank"
"MCLCNC","SVM","PT","CV","1","4","2",0.680672268907563,0.680909090909091,0.68,0.784615384615385,0.789308640136082,0.701666666666667,0.350827637280804,NA,NA,"DILIrank"
"MCLCNC","RF","PT","CV","1","4","3",0.703389830508475,0.649467275494673,0.876712328767123,0.711111111111111,0.818745694737387,0.741248097412481,0.341305691467909,NA,NA,"DILIrank"
"MCLCNC","SVM","PT","CV","1","4","3",0.73728813559322,0.740791476407915,0.726027397260274,0.828125,0.84817066028502,0.78386605783866,0.469517652705576,NA,NA,"DILIrank"
"MCLCNC","RF","PT","CV","1","4","4",0.76271186440678,0.714598997493734,0.881578947368421,0.779069767441861,0.866701592085196,0.801065162907268,0.462237218375127,NA,NA,"DILIrank"
"MCLCNC","SVM","PT","CV","1","4","4",0.771186440677966,0.763784461152882,0.789473684210526,0.845070422535211,0.911602421660686,0.835526315789474,0.515979613058182,NA,NA,"DILIrank"
"MCLCNC","RF","PT","CV","1","4","5",0.703389830508475,0.613082039911308,0.909090909090909,0.714285714285714,0.84122223618512,0.732024073487488,0.287033697262104,NA,NA,"DILIrank"
"MCLCNC","SVM","PT","CV","1","4","5",0.703389830508475,0.681501425403864,0.753246753246753,0.783783783783784,0.844882804268788,0.724421919543871,0.357441627262091,NA,NA,"DILIrank"
"MCLCNC","RF","PT","CV","1","5","1",0.705882352941177,0.630279402209227,0.839506172839506,0.755555555555556,0.848093824852931,0.722547108512021,0.282956585993213,NA,NA,"DILIrank"
"MCLCNC","SVM","PT","CV","1","5","1",0.705882352941177,0.686159844054581,0.740740740740741,0.810810810810811,0.881845364247233,0.750649772579597,0.35795480219204,NA,NA,"DILIrank"
"MCLCNC","RF","PT","CV","1","5","2",0.722689075630252,0.609775641025641,0.9375,0.728155339805825,0.815709445714141,0.702884615384615,0.302088832540745,NA,NA,"DILIrank"
"MCLCNC","SVM","PT","CV","1","5","2",0.647058823529412,0.599519230769231,0.7375,0.7375,0.83653434245507,0.710897435897436,0.199038461538462,NA,NA,"DILIrank"
"MCLCNC","RF","PT","CV","1","5","3",0.689075630252101,0.610948667966212,0.827160493827161,0.744444444444444,0.806709250790518,0.63872644574399,0.240971755901951,NA,NA,"DILIrank"
"MCLCNC","SVM","PT","CV","1","5","3",0.630252100840336,0.623619233268356,0.641975308641975,0.776119402985075,0.814057572804813,0.6590318388564,0.232386703772509,NA,NA,"DILIrank"
"MCLCNC","RF","PT","CV","1","5","4",0.703389830508475,0.594736842105263,0.9,0.727272727272727,0.887002260043571,0.792105263157895,0.24087475938836,NA,NA,"DILIrank"
"MCLCNC","SVM","PT","CV","1","5","4",0.711864406779661,0.697697368421053,0.7375,0.819444444444444,0.866401008675213,0.760855263157895,0.378810939073382,NA,NA,"DILIrank"
"MCLCNC","RF","PT","CV","1","5","5",0.644067796610169,0.598529411764706,0.897058823529412,0.635416666666667,0.82395096759829,0.784705882352941,0.25002785049861,NA,NA,"DILIrank"
"MCLCNC","SVM","PT","CV","1","5","5",0.745762711864407,0.731764705882353,0.823529411764706,0.756756756756757,0.865218686141047,0.831176470588235,0.473668557125086,NA,NA,"DILIrank"
"MCLCNC","RF","PT","CV","1","6","1",0.747899159663866,0.63838688085676,0.91566265060241,0.767676767676768,0.85897331339484,0.766398929049531,0.340002897296837,NA,NA,"DILIrank"
"MCLCNC","SVM","PT","CV","1","6","1",0.80672268907563,0.727744310575636,0.927710843373494,0.819148936170213,0.88838102259233,0.833333333333333,0.513610504543468,NA,NA,"DILIrank"
"MCLCNC","RF","PT","CV","1","6","2",0.689075630252101,0.611550632911392,0.848101265822785,0.728260869565217,0.832382106798601,0.726582278481013,0.25163426576232,NA,NA,"DILIrank"
"MCLCNC","SVM","PT","CV","1","6","2",0.714285714285714,0.686075949367089,0.772151898734177,0.792207792207792,0.820203331504015,0.706645569620253,0.367869492043122,NA,NA,"DILIrank"
"MCLCNC","RF","PT","CV","1","6","3",0.680672268907563,0.621321321321321,0.864864864864865,0.695652173913043,0.740043390930505,0.680780780780781,0.280939916023265,NA,NA,"DILIrank"
"MCLCNC","SVM","PT","CV","1","6","3",0.689075630252101,0.697747747747748,0.662162162162162,0.80327868852459,0.775498322371932,0.719219219219219,0.383693766700398,NA,NA,"DILIrank"
"MCLCNC","RF","PT","CV","1","6","4",0.754237288135593,0.654170723790977,0.949367088607595,0.75,0.861712334397783,0.756897111327491,0.403405210677288,NA,NA,"DILIrank"
"MCLCNC","SVM","PT","CV","1","6","4",0.73728813559322,0.680460889321649,0.848101265822785,0.779069767441861,0.838437665155531,0.726387536514119,0.38188686696599,NA,NA,"DILIrank"
"MCLCNC","RF","PT","CV","1","6","5",0.652542372881356,0.587751937984496,0.826666666666667,0.688888888888889,0.787606588645237,0.664806201550388,0.198541501197602,NA,NA,"DILIrank"
"MCLCNC","SVM","PT","CV","1","6","5",0.686440677966102,0.664031007751938,0.746666666666667,0.756756756756757,0.75675334926104,0.662325581395349,0.326496560179899,NA,NA,"DILIrank"
"MCLCNC","RF","PT","CV","1","7","1",0.756302521008403,0.670995670995671,0.961038961038961,0.74,0.886464176081689,0.824675324675325,0.446178170832675,NA,NA,"DILIrank"
"MCLCNC","SVM","PT","CV","1","7","1",0.689075630252101,0.651515151515152,0.779220779220779,0.75,0.870362362391359,0.757575757575758,0.308516766452968,NA,NA,"DILIrank"
"MCLCNC","RF","PT","CV","1","7","2",0.739495798319328,0.656660412757974,0.923076923076923,0.742268041237113,0.828265295465749,0.727016885553471,0.383558210970507,NA,NA,"DILIrank"
"MCLCNC","SVM","PT","CV","1","7","2",0.647058823529412,0.609287054409006,0.730769230769231,0.730769230769231,0.785380602140976,0.66213258286429,0.218574108818011,NA,NA,"DILIrank"
"MCLCNC","RF","PT","CV","1","7","3",0.647058823529412,0.553525641025641,0.825,0.702127659574468,0.791521774507845,0.624679487179487,0.123348888006317,NA,NA,"DILIrank"
"MCLCNC","SVM","PT","CV","1","7","3",0.680672268907563,0.650801282051282,0.7375,0.776315789473684,0.767168037687039,0.688782051282051,0.294694005990315,NA,NA,"DILIrank"
"MCLCNC","RF","PT","CV","1","7","4",0.705882352941177,0.633414932680539,0.894736842105263,0.715789473684211,0.853733664040556,0.74265605875153,0.319453784507778,NA,NA,"DILIrank"
"MCLCNC","SVM","PT","CV","1","7","4",0.705882352941177,0.699051407588739,0.723684210526316,0.797101449275362,0.81593875401841,0.763463892288862,0.387459867036612,NA,NA,"DILIrank"
"MCLCNC","RF","PT","CV","1","7","5",0.677966101694915,0.577734501785135,0.873417721518987,0.711340206185567,0.835557991811085,0.771827328789354,0.191202756811074,NA,NA,"DILIrank"
"MCLCNC","SVM","PT","CV","1","7","5",0.796610169491525,0.776695877961701,0.835443037974684,0.857142857142857,0.862739390785971,0.793898085037326,0.546690142662246,NA,NA,"DILIrank"
"MCLCNC","RF","PT","CV","1","8","1",0.798319327731092,0.724671669793621,0.961538461538462,0.78125,0.879243198925818,0.813320825515948,0.540776740658107,NA,NA,"DILIrank"
"MCLCNC","SVM","PT","CV","1","8","1",0.789915966386555,0.776110068792996,0.82051282051282,0.853333333333333,0.894864844366789,0.821763602251407,0.543618840113476,NA,NA,"DILIrank"
"MCLCNC","RF","PT","CV","1","8","2",0.714285714285714,0.633116883116883,0.909090909090909,0.721649484536082,0.842508403807268,0.744588744588745,0.327744895257034,NA,NA,"DILIrank"
"MCLCNC","SVM","PT","CV","1","8","2",0.756302521008403,0.741341991341991,0.792207792207792,0.824324324324324,0.836713095111597,0.761595547309833,0.475675494709551,NA,NA,"DILIrank"
"MCLCNC","RF","PT","CV","1","8","3",0.722689075630252,0.60458500669344,0.903614457831325,0.75,0.854314027284202,0.699799196787149,0.262308836023895,NA,NA,"DILIrank"
"MCLCNC","SVM","PT","CV","1","8","3",0.73109243697479,0.66566265060241,0.831325301204819,0.793103448275862,0.842377268953332,0.716867469879518,0.343249791856415,NA,NA,"DILIrank"
"MCLCNC","RF","PT","CV","1","8","4",0.747899159663866,0.706701346389229,0.855263157894737,0.773809523809524,0.845586274960194,0.757955936352509,0.435853622507555,NA,NA,"DILIrank"
"MCLCNC","SVM","PT","CV","1","8","4",0.722689075630252,0.732405140758874,0.697368421052632,0.841269841269841,0.854170977016509,0.783353733170135,0.447355170962411,NA,NA,"DILIrank"
"MCLCNC","RF","PT","CV","1","8","5",0.627118644067797,0.550751879699248,0.815789473684211,0.673913043478261,0.742124376761523,0.644110275689223,0.11725543473708,NA,NA,"DILIrank"
"MCLCNC","SVM","PT","CV","1","8","5",0.593220338983051,0.56171679197995,0.671052631578947,0.689189189189189,0.827870105257056,0.68609022556391,0.122214456955816,NA,NA,"DILIrank"
"MCLCNC","RF","PT","CV","1","9","1",0.739495798319328,0.674877600979192,0.907894736842105,0.741935483870968,0.866544897883041,0.774479804161567,0.406609066470072,NA,NA,"DILIrank"
"MCLCNC","SVM","PT","CV","1","9","1",0.697478991596639,0.692472460220318,0.710526315789474,0.794117647058823,0.848842683922758,0.760556915544676,0.373680188001634,NA,NA,"DILIrank"
"MCLCNC","RF","PT","CV","1","9","2",0.647058823529412,0.530537974683544,0.886075949367089,0.679611650485437,0.801932154375026,0.632278481012658,0.0845736675055819,NA,NA,"DILIrank"
"MCLCNC","SVM","PT","CV","1","9","2",0.630252100840336,0.604272151898734,0.683544303797468,0.73972602739726,0.845164278798457,0.693987341772152,0.202302629350996,NA,NA,"DILIrank"
"MCLCNC","RF","PT","CV","1","9","3",0.722689075630252,0.649208860759494,0.873417721518987,0.75,0.826014305314981,0.745253164556962,0.336583138459387,NA,NA,"DILIrank"
"MCLCNC","SVM","PT","CV","1","9","3",0.697478991596639,0.685759493670886,0.721518987341772,0.802816901408451,0.848646865531154,0.743987341772152,0.357745980225003,NA,NA,"DILIrank"
"MCLCNC","RF","PT","CV","1","9","4",0.697478991596639,0.628484848484848,0.893333333333333,0.705263157894737,0.783099527706343,0.66969696969697,0.309151571743597,NA,NA,"DILIrank"
"MCLCNC","SVM","PT","CV","1","9","4",0.638655462184874,0.61469696969697,0.706666666666667,0.716216216216216,0.776955349755694,0.678484848484848,0.228358295552211,NA,NA,"DILIrank"
"MCLCNC","RF","PT","CV","1","9","5",0.711864406779661,0.657991324657991,0.802469135802469,0.783132530120482,0.868955970234602,0.760760760760761,0.320947161565764,NA,NA,"DILIrank"
"MCLCNC","SVM","PT","CV","1","9","5",0.703389830508475,0.695862529195862,0.716049382716049,0.828571428571429,0.84629534507873,0.747747747747748,0.369960269163446,NA,NA,"DILIrank"
"MCLCNC","RF","PT","CV","1","10","1",0.739495798319328,0.648092369477912,0.879518072289157,0.776595744680851,0.829654584988371,0.689424364123159,0.33397891000806,NA,NA,"DILIrank"
"MCLCNC","SVM","PT","CV","1","10","1",0.73109243697479,0.720716198125837,0.746987951807229,0.849315068493151,0.855904095578774,0.758701472556894,0.416403290827842,NA,NA,"DILIrank"
"MCLCNC","RF","PT","CV","1","10","2",0.621848739495798,0.552478580171359,0.802631578947368,0.67032967032967,0.806364751307215,0.668604651162791,0.118864832930827,NA,NA,"DILIrank"
"MCLCNC","SVM","PT","CV","1","10","2",0.705882352941177,0.714198286413709,0.684210526315789,0.825396825396825,0.826236868964345,0.722460220318237,0.412308913329411,NA,NA,"DILIrank"
"MCLCNC","RF","PT","CV","1","10","3",0.756302521008403,0.6158357771261,0.909090909090909,0.792079207920792,0.891416691300819,0.733504398826979,0.283790567085415,NA,NA,"DILIrank"
"MCLCNC","SVM","PT","CV","1","10","3",0.80672268907563,0.723057184750733,0.897727272727273,0.849462365591398,0.943353493271237,0.846041055718475,0.473849303907476,NA,NA,"DILIrank"
"MCLCNC","RF","PT","CV","1","10","4",0.756302521008403,0.704883859440143,0.931506849315068,0.739130434782609,0.856640577004882,0.813877307921382,0.476433501458605,NA,NA,"DILIrank"
"MCLCNC","SVM","PT","CV","1","10","4",0.739495798319328,0.723347230494342,0.794520547945205,0.783783783783784,0.845366434863814,0.796158427635497,0.448568524493275,NA,NA,"DILIrank"
"MCLCNC","RF","PT","CV","1","10","5",0.703389830508475,0.674702380952381,0.828571428571429,0.716049382716049,0.768856836701381,0.718452380952381,0.369960269163446,NA,NA,"DILIrank"
"MCLCNC","SVM","PT","CV","1","10","5",0.686440677966102,0.70952380952381,0.585714285714286,0.836734693877551,0.777717157312458,0.748214285714286,0.417744201834019,NA,NA,"DILIrank"
"MCLCNC","RF","PT","CV","2","1","1",0.680672268907563,0.519410977242303,0.927710843373494,0.706422018348624,0.743355261588371,0.522423025435074,0.0642768290481888,NA,NA,"DILIrank"
"MCLCNC","SVM","PT","CV","2","1","1",0.53781512605042,0.479919678714859,0.626506024096386,0.684210526315789,0.716844464841059,0.504350736278447,-0.0384016535800835,NA,NA,"DILIrank"
"MCLCNC","RF","PT","CV","2","1","2",0.689075630252101,0.517570281124498,0.951807228915663,0.705357142857143,0.644116377938883,0.445281124497992,0.0686026624935565,NA,NA,"DILIrank"
"MCLCNC","SVM","PT","CV","2","1","2",0.571428571428571,0.488286479250335,0.698795180722892,0.69047619047619,0.692008022325418,0.491800535475234,-0.0236175083860473,NA,NA,"DILIrank"
"MCLCNC","RF","PT","CV","2","1","3",0.663865546218487,0.496539222148978,0.939024390243902,0.6875,0.661980280419616,0.475939353988134,-0.0136161232899674,NA,NA,"DILIrank"
"MCLCNC","SVM","PT","CV","2","1","3",0.478991596638655,0.443968358602505,0.536585365853659,0.647058823529412,0.642196312713442,0.428806855636124,-0.104816965957091,NA,NA,"DILIrank"
"MCLCNC","RF","PT","CV","2","1","4",0.584745762711864,0.492857142857143,0.985714285714286,0.58974358974359,0.629930741633783,0.51875,-0.0765559002350953,NA,NA,"DILIrank"
"MCLCNC","SVM","PT","CV","2","1","4",0.601694915254237,0.585714285714286,0.671428571428571,0.661971830985915,0.643021734062464,0.472321428571429,0.172018335663011,NA,NA,"DILIrank"
"MCLCNC","RF","PT","CV","2","1","5",0.635593220338983,0.511363636363636,1,0.632478632478632,0.631996060786837,0.483722358722359,0.119893762867442,NA,NA,"DILIrank"
"MCLCNC","SVM","PT","CV","2","1","5",0.542372881355932,0.496928746928747,0.675675675675676,0.625,0.603828391554746,0.472972972972973,-0.00635698235185146,NA,NA,"DILIrank"
"MCLCNC","RF","PT","CV","2","2","1",0.605042016806723,0.493150684931507,0.986301369863014,0.610169491525424,0.630299108897378,0.543478260869565,-0.073076288573699,NA,NA,"DILIrank"
"MCLCNC","SVM","PT","CV","2","2","1",0.638655462184874,0.604973198332341,0.753424657534247,0.6875,0.574820390351462,0.41408576533651,0.217806819876715,NA,NA,"DILIrank"
"MCLCNC","RF","PT","CV","2","2","2",0.647058823529412,0.487341772151899,0.974683544303797,0.658119658119658,0.658765494207187,0.503322784810127,-0.093033319453926,NA,NA,"DILIrank"
"MCLCNC","SVM","PT","CV","2","2","2",0.512605042016807,0.47246835443038,0.594936708860759,0.643835616438356,0.714289035408006,0.574525316455696,-0.0534152617709761,NA,NA,"DILIrank"
"MCLCNC","RF","PT","CV","2","2","3",0.720338983050847,0.558473389355742,0.94047619047619,0.738317757009346,0.731142718884906,0.502275910364146,0.182170954492458,NA,NA,"DILIrank"
"MCLCNC","SVM","PT","CV","2","2","3",0.466101694915254,0.449929971988795,0.488095238095238,0.672131147540984,0.659680369171796,0.416141456582633,-0.090757930891326,NA,NA,"DILIrank"
